#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   2003.50    0.134666    0.000069    0.537319    0.000068 -32.3673197   0.0000050   -0.056897    0.000103   -0.004900    0.000038
   2003.55    0.191085    0.000069    0.509174    0.000068 -32.3570107   0.0000050   -0.060118    0.000116   -0.004406    0.000042
   2003.60    0.232141    0.000067    0.464992    0.000065 -32.3530243   0.0000049   -0.062759    0.000136   -0.004444    0.000047
   2003.65    0.259720    0.000067    0.415495    0.000065 -32.3512416   0.0000169   -0.062952    0.000136   -0.004901    0.000048
   2003.70    0.264657    0.000067    0.357166    0.000066 -32.3523861   0.0000040   -0.063419    0.000121   -0.003745    0.000042
   2003.75    0.257068    0.000067    0.302274    0.000066 -32.3566622   0.0000381   -0.062946    0.000116   -0.003904    0.000042
   2003.80    0.227124    0.000069    0.251058    0.000067 -32.3649632   0.0000010   -0.060002    0.000116   -0.003562    0.000044
   2003.85    0.196381    0.000071    0.208071    0.000069 -32.3721305   0.0000070   -0.058973    0.000116   -0.001974    0.000046
   2003.90    0.146821    0.000070    0.174065    0.000069 -32.3797097   0.0000091   -0.057333    0.000111   -0.001694    0.000046
   2003.95    0.087674    0.000070    0.159525    0.000068 -32.3836916   0.0000093   -0.055477    0.000080   -0.001514    0.000031
   2004.00    0.032015    0.000071    0.154385    0.000067 -32.3883776   0.0000120   -0.056133    0.000080   -0.000277    0.000033
   2004.05   -0.013695    0.000073    0.166832    0.000068 -32.3987977   0.0000092   -0.056030    0.000083   -0.000709    0.000037
   2004.10   -0.056629    0.000072    0.192482    0.000066 -32.4057888   0.0000190   -0.054509    0.000090   -0.001538    0.000039
   2004.15   -0.100672    0.000071    0.228202    0.000065 -32.4143342   0.0000152   -0.054559    0.000088   -0.001892    0.000035
   2004.20   -0.126540    0.000070    0.268658    0.000064 -32.4219343   0.0000070   -0.054032    0.000085   -0.002977    0.000036
   2004.25   -0.139215    0.000071    0.320575    0.000065 -32.4354053   0.0000080   -0.051398    0.000085   -0.004530    0.000036
   2004.30   -0.135002    0.000072    0.374503    0.000066 -32.4499001   0.0000070   -0.051634    0.000085   -0.003921    0.000038
   2004.35   -0.112189    0.000072    0.423842    0.000066 -32.4589411   0.0000050   -0.052791    0.000083   -0.005176    0.000036
   2004.40   -0.090876    0.000069    0.459104    0.000064 -32.4697363   0.0000089   -0.052099    0.000096   -0.005503    0.000042
   2004.45   -0.060720    0.000069    0.486717    0.000062 -32.4710325   0.0000080   -0.054625    0.000116   -0.004251    0.000050
   2004.50   -0.006361    0.000070    0.510624    0.000063 -32.4683187   0.0000079   -0.058840    0.000113   -0.004636    0.000047
   2004.55    0.041302    0.000070    0.520349    0.000063 -32.4593192   0.0000101   -0.060335    0.000111   -0.004645    0.000044
   2004.60    0.089826    0.000069    0.514961    0.000062 -32.4531269   0.0000162   -0.063487    0.000108   -0.004356    0.000042
   2004.65    0.136114    0.000070    0.505465    0.000062 -32.4525363   0.0000096   -0.064357    0.000101   -0.004711    0.000040
   2004.70    0.176824    0.000070    0.471467    0.000064 -32.4519594   0.0000056   -0.063630    0.000096   -0.004408    0.000042
   2004.75    0.199138    0.000071    0.431632    0.000064 -32.4547132   0.0000100   -0.063080    0.000090   -0.003591    0.000039
   2004.80    0.205410    0.000073    0.388810    0.000066 -32.4638551   0.0000071   -0.061753    0.000096   -0.003394    0.000041
   2004.85    0.208003    0.000074    0.349237    0.000067 -32.4729250   0.0000089   -0.058058    0.000113   -0.003035    0.000049
   2004.90    0.202853    0.000075    0.307460    0.000068 -32.4855590   0.0000080   -0.057587    0.000116   -0.001383    0.000050
   2004.95    0.177455    0.000075    0.268648    0.000068 -32.4959563   0.0000060   -0.056601    0.000101   -0.001611    0.000043
   2005.00    0.151664    0.000075    0.239294    0.000070 -32.5048130   0.0000070   -0.054592    0.000106   -0.001108    0.000042
   2005.05    0.124454    0.000073    0.216406    0.000070 -32.5142695   0.0000080   -0.056310    0.000118   -0.000728    0.000050
   2005.10    0.079141    0.000072    0.205734    0.000069 -32.5238570   0.0000090   -0.056358    0.000108   -0.001633    0.000046
   2005.15    0.032537    0.000071    0.207089    0.000069 -32.5407994   0.0000100   -0.054694    0.000101   -0.002264    0.000040
   2005.20   -0.002027    0.000071    0.222521    0.000068 -32.5617009   0.0000060   -0.054680    0.000103   -0.003288    0.000040
   2005.25   -0.028458    0.000073    0.242334    0.000069 -32.5737429   0.0000055   -0.053555    0.000103   -0.004471    0.000041
   2005.30   -0.053126    0.000073    0.273249    0.000070 -32.5872399   0.0000070   -0.051633    0.000103   -0.005333    0.000038
   2005.35   -0.061266    0.000073    0.311088    0.000069 -32.6041043   0.0000040   -0.052619    0.000103   -0.004759    0.000039
   2005.40   -0.068835    0.000073    0.340387    0.000068 -32.6149983   0.0000111   -0.054584    0.000103   -0.005644    0.000041
   2005.45   -0.052820    0.000073    0.372233    0.000069 -32.6162711   0.0000099   -0.055173    0.000101   -0.005313    0.000042
   2005.50   -0.038157    0.000075    0.398333    0.000070 -32.6132609   0.0000088   -0.058901    0.000101   -0.004601    0.000041
   2005.55   -0.017989    0.000074    0.415878    0.000069 -32.6053742   0.0000140   -0.062169    0.000106   -0.005164    0.000042
   2005.60    0.009686    0.000074    0.424364    0.000069 -32.6022866   0.0000120   -0.063695    0.000111   -0.004456    0.000042
   2005.65    0.037159    0.000075    0.427902    0.000070 -32.6013006   0.0000096   -0.066130    0.000106   -0.004844    0.000040
   2005.70    0.049718    0.000078    0.422258    0.000073 -32.6013028   0.0000081   -0.065404    0.000096   -0.005079    0.000032
   2005.75    0.059038    0.000078    0.416896    0.000072 -32.6091254   0.0000051   -0.064114    0.000096   -0.003971    0.000033
   2005.80    0.069583    0.000075    0.407869    0.000070 -32.6172534   0.0000081   -0.062775    0.000108   -0.003707    0.000041
   2005.85    0.071889    0.000075    0.396074    0.000071 -32.6291433   0.0000070   -0.060812    0.000111   -0.003141    0.000045
   2005.90    0.067365    0.000075    0.389705    0.000070 -32.6428118   0.0000060   -0.057695    0.000103   -0.002324    0.000042
   2005.95    0.065175    0.000076    0.389463    0.000071 -32.6521675   0.0000050   -0.057985    0.000103   -0.001301    0.000040
   2006.00    0.053803    0.000070    0.384539    0.000073 -32.6618743   0.0000070   -0.057314    0.000111   -0.001845    0.000040
   2006.05    0.049777    0.000065    0.380517    0.000077 -32.6676032   0.0000070   -0.055713    0.000103   -0.001152    0.000033
   2006.10    0.051806    0.000066    0.384277    0.000078 -32.6802231   0.0000070   -0.057552    0.000096   -0.002139    0.000032
   2006.15    0.069234    0.000067    0.384023    0.000080 -32.6966484   0.0000100   -0.056512    0.000106   -0.003258    0.000036
   2006.20    0.085273    0.000068    0.380885    0.000080 -32.7139129   0.0000100   -0.054996    0.000106   -0.003470    0.000037
   2006.25    0.103001    0.000067    0.374091    0.000080 -32.7322467   0.0000060   -0.055420    0.000106   -0.004815    0.000038
   2006.30    0.103894    0.000067    0.365189    0.000080 -32.7509901   0.0000060   -0.053477    0.000108   -0.005988    0.000041
   2006.35    0.108681    0.000067    0.354497    0.000080 -32.7720084   0.0000113   -0.053199    0.000103   -0.005737    0.000041
   2006.40    0.115979    0.000068    0.340965    0.000081 -32.7922806   0.0000074   -0.055006    0.000098   -0.005678    0.000038
   2006.45    0.124846    0.000070    0.319713    0.000082 -32.8005026   0.0000118   -0.056762    0.000098   -0.005901    0.000038
   2006.50    0.127829    0.000070    0.298927    0.000082 -32.8069405   0.0000079   -0.058954    0.000103   -0.005312    0.000035
   2006.55    0.120551    0.000071    0.279094    0.000083 -32.8157927   0.0000410   -0.062606    0.000103   -0.005369    0.000036
   2006.60    0.108552    0.000070    0.265004    0.000082 -32.8203731   0.0000206   -0.064437    0.000101   -0.005675    0.000037
   2006.65    0.089745    0.000071    0.254442    0.000083 -32.8269106   0.0000080   -0.065725    0.000080   -0.004563    0.000030
   2006.70    0.067516    0.000072    0.253579    0.000084 -32.8379043   0.0000090   -0.067306    0.000080   -0.005299    0.000030
   2006.75    0.033027    0.000072    0.253023    0.000085 -32.8552096   0.0000070   -0.065349    0.000080   -0.005442    0.000032
   2006.80    0.004835    0.000071    0.262135    0.000084 -32.8792822   0.0000080   -0.063403    0.000078   -0.003666    0.000032
   2006.85   -0.008563    0.000073    0.279373    0.000086 -32.9017268   0.0000070   -0.061882    0.000070   -0.003833    0.000028
   2006.90   -0.031152    0.000074    0.297514    0.000087 -32.9213005   0.0000060   -0.060007    0.000078   -0.003004    0.000031
   2006.95   -0.046587    0.000074    0.323011    0.000088 -32.9419203   0.0000049   -0.058674    0.000078   -0.002079    0.000031
   2007.00   -0.052149    0.000067    0.346700    0.000073 -32.9607119   0.0000080   -0.059047    0.000096   -0.001933    0.000037
   2007.05   -0.057273    0.000063    0.377343    0.000061 -32.9809713   0.0000080   -0.058517    0.000098   -0.002598    0.000037
   2007.10   -0.042382    0.000063    0.409678    0.000062 -33.0073025   0.0000111   -0.057382    0.000098   -0.002500    0.000038
   2007.15   -0.020591    0.000064    0.438093    0.000062 -33.0271266   0.0000090   -0.058818    0.000098   -0.003990    0.000038
   2007.20   -0.003311    0.000063    0.461587    0.000062 -33.0448614   0.0000090   -0.056636    0.000096   -0.005313    0.000038
   2007.25    0.025589    0.000064    0.480558    0.000063 -33.0669580   0.0000070   -0.055621    0.000096   -0.005246    0.000037
   2007.30    0.059764    0.000064    0.490789    0.000063 -33.0940223   0.0000070   -0.056790    0.000101   -0.006605    0.000040
   2007.35    0.094667    0.000064    0.486622    0.000062 -33.1166236   0.0000100   -0.054836    0.000106   -0.007379    0.000043
   2007.40    0.135174    0.000065    0.469473    0.000064 -33.1390947   0.0000090   -0.056268    0.000108   -0.006530    0.000043
   2007.45    0.175226    0.000064    0.441021    0.000063 -33.1512667   0.0000090   -0.058819    0.000111   -0.006809    0.000044
   2007.50    0.209256    0.000064    0.408199    0.000062 -33.1590672   0.0000090   -0.061084    0.000111   -0.006345    0.000044
   2007.55    0.227527    0.000063    0.363983    0.000061 -33.1626925   0.0000100   -0.064407    0.000113   -0.006315    0.000041
   2007.60    0.221847    0.000064    0.316576    0.000062 -33.1629774   0.0000110   -0.066661    0.000111   -0.006481    0.000039
   2007.65    0.204001    0.000064    0.273226    0.000062 -33.1636044   0.0000100   -0.067696    0.000103   -0.006474    0.000037
   2007.70    0.177912    0.000065    0.237516    0.000063 -33.1711692   0.0000080   -0.067773    0.000101   -0.005371    0.000037
   2007.75    0.131329    0.000065    0.205803    0.000064 -33.1862463   0.0000120   -0.067777    0.000103   -0.005727    0.000037
   2007.80    0.077426    0.000066    0.190953    0.000064 -33.2025469   0.0000090   -0.065273    0.000111   -0.005561    0.000041
   2007.85    0.031337    0.000066    0.192468    0.000064 -33.2180872   0.0000100   -0.063398    0.000121   -0.003799    0.000044
   2007.90   -0.017947    0.000067    0.204750    0.000065 -33.2382699   0.0000080   -0.061516    0.000118   -0.004076    0.000045
   2007.95   -0.052365    0.000067    0.228729    0.000065 -33.2576249   0.0000060   -0.060349    0.000111   -0.003170    0.000041
   2008.00   -0.080003    0.000070    0.257805    0.000068 -33.2722805   0.0000070   -0.060211    0.000123   -0.002959    0.000050
   2008.05   -0.112457    0.000074    0.297350    0.000073 -33.2890094   0.0000120   -0.060462    0.000136   -0.003008    0.000058
   2008.10   -0.122107    0.000073    0.344727    0.000072 -33.3080876   0.0000140   -0.059775    0.000133   -0.003825    0.000056
   2008.15   -0.125948    0.000073    0.392538    0.000072 -33.3268720   0.0000069   -0.058979    0.000111   -0.004589    0.000041
   2008.20   -0.103879    0.000072    0.443728    0.000071 -33.3425675   0.0000080   -0.059652    0.000098   -0.005963    0.000038
   2008.25   -0.062686    0.000073    0.490788    0.000071 -33.3630565   0.0000070   -0.056934    0.000101   -0.007263    0.000041
   2008.30   -0.015769    0.000072    0.521052    0.000070 -33.3825941   0.0000079   -0.056761    0.000113   -0.007308    0.000051
   2008.35    0.038291    0.000073    0.540263    0.000071 -33.4038725   0.0000079   -0.058107    0.000118   -0.008323    0.000050
   2008.40    0.099367    0.000073    0.541769    0.000071 -33.4241616   0.0000140   -0.057546    0.000133   -0.008315    0.000055
   2008.45    0.160820    0.000074    0.526042    0.000071 -33.4355357   0.0000117   -0.060325    0.000138   -0.007725    0.000058
   2008.50    0.213094    0.000074    0.496596    0.000072 -33.4446127   0.0000131   -0.063458    0.000136   -0.007912    0.000059
   2008.55    0.257706    0.000075    0.453802    0.000073 -33.4499771   0.0000142   -0.066157    0.000118   -0.007209    0.000051
   2008.60    0.289094    0.000077    0.398395    0.000074 -33.4554253   0.0000100   -0.069411    0.000085   -0.007589    0.000035
   2008.65    0.297807    0.000079    0.341256    0.000077 -33.4615363   0.0000059   -0.069891    0.000073   -0.007540    0.000028
   2008.70    0.294233    0.000076    0.278500    0.000075 -33.4728690   0.0000110   -0.070043    0.000101   -0.007208    0.000044
   2008.75    0.263837    0.000075    0.220880    0.000072 -33.4904598   0.0000129   -0.069389    0.000116   -0.006347    0.000052
   2008.80    0.218561    0.000074    0.174938    0.000072 -33.5091535   0.0000120   -0.067828    0.000121   -0.006089    0.000052
   2008.85    0.164976    0.000075    0.144746    0.000073 -33.5311405   0.0000170   -0.065160    0.000138   -0.005504    0.000060
   2008.90    0.106797    0.000076    0.135776    0.000074 -33.5537145   0.0000150   -0.064264    0.000138   -0.004476    0.000060
   2008.95    0.048405    0.000077    0.134663    0.000075 -33.5772852   0.0000079   -0.062469    0.000123   -0.004443    0.000050
   2009.00   -0.012676    0.000075    0.145798    0.000071 -33.5937603   0.0000188   -0.061756    0.000111   -0.003784    0.000045
   2009.05   -0.075004    0.000072    0.174873    0.000065 -33.6097292   0.0000070   -0.062170    0.000083   -0.004272    0.000028
   2009.10   -0.112370    0.000073    0.223228    0.000065 -33.6219719   0.0000120   -0.062951    0.000093   -0.004638    0.000033
   2009.15   -0.133734    0.000072    0.282886    0.000064 -33.6353117   0.0000080   -0.061240    0.000096   -0.005607    0.000035
   2009.20   -0.130203    0.000072    0.347238    0.000064 -33.6542184   0.0000110   -0.060978    0.000088   -0.006874    0.000031
   2009.25   -0.116231    0.000071    0.407140    0.000063 -33.6760425   0.0000060   -0.060537    0.000093   -0.008071    0.000031
   2009.30   -0.084622    0.000070    0.459761    0.000063 -33.6988298   0.0000080   -0.058239    0.000088   -0.008874    0.000028
   2009.35   -0.043241    0.000072    0.500500    0.000064 -33.7226158   0.0000080   -0.059164    0.000090   -0.009041    0.000027
